Jaar indiening,Project Besluit VVO Type,Gebouw Functie kort,Handeling,[Project Indiening DatumautoCalendarQuarter],Aantal projecten,Aantal gebouwen,Aantal gebouwen (met gebouwinfo),Aantal wooneenheden,Aantal (studenten)kamers,Nuttige woonoppervlakte (m²),Nuttige oppervlakte kamerwoningen (m²),Bovengronds nuttige oppervlakte (m²),Bovengronds grond oppervlakte (m²),Gesloopte oppervlakte (m²),Gesloopte volume (m³),Date
2023,Provincie,-,Nieuwbouw,Q3,2,3,3,0,0,0.0,0,11848.8,4132.93,0.0,0.0,2023-07-01
2023,RVVB,-,Sloop,Q3,1,2,2,0,0,0.0,0,0.0,0.0,1421.7,7843.2,2023-07-01
2023,-,-,Verbouwen of hergebruik,Q3,1,1,1,0,0,0.0,0,5974.0,2019.0,0.0,0.0,2023-07-01
2023,Vlaamse Overheid,-,-,Q3,0,15,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-07-01
2023,Gemeente,-,Sloop,Q4,2233,3585,3585,0,0,0.0,0,0.0,0.0,935723.99,4523357.09,2023-10-01
2023,Gemeente,-,-,Q4,2126,45919,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-10-01
2023,-,-,-,Q4,682,12247,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-10-01
2023,-,-,Sloop,Q4,500,849,849,0,0,0.0,0,0.0,0.0,460757.61,5448893.92,2023-10-01
2023,Provincie,-,Sloop,Q4,196,310,310,0,0,0.0,0,0.0,0.0,122101.4,658239.15,2023-10-01
2023,Provincie,-,-,Q4,60,2355,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-10-01
2023,Gemeente,-,Nieuwbouw,Q4,10,12,12,0,0,0.0,0,37857.84,12272.82,0.0,0.0,2023-10-01
2023,Gemeente,-,Verbouwen of hergebruik,Q4,9,11,11,0,0,0.0,0,35349.25,13820.41,0.0,0.0,2023-10-01
2023,Vlaamse Overheid,-,Sloop,Q4,8,11,11,0,0,0.0,0,0.0,0.0,64444.46,460751.72,2023-10-01
2023,-,-,Verbouwen of hergebruik,Q4,5,5,5,0,0,0.0,0,4409.53,3079.83,0.0,0.0,2023-10-01
2023,-,-,Nieuwbouw,Q4,3,4,4,0,0,0.0,0,6582.19,2729.53,0.0,0.0,2023-10-01
2023,Vlaamse Overheid,-,-,Q4,0,9,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023-10-01
2023,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,1,1,1,2,13,54.25,346,399.59,236.69,0.0,0.0,2023-10-01
2023,-,meergezins- en kamerwoning,Nieuwbouw,Q4,1,1,1,1,50,110.32,915,1883.0,504.0,0.0,0.0,2023-10-01
2023,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,2,2,2,5,6,128.6,189,310.84,139.74,0.0,0.0,2023-07-01
2023,-,meergezins- en kamerwoning,Nieuwbouw,Q1,1,1,1,2,11,135.4,243,681.5,223.0,0.0,0.0,2023-01-01
2023,-,meergezins- en kamerwoning,Nieuwbouw,Q2,1,1,1,2,11,135.4,243,681.5,223.0,0.0,0.0,2023-04-01
2023,RVVB,eengezinswoning,Nieuwbouw,Q1,1,1,1,1,0,150.9,0,100.48,61.04,0.0,0.0,2023-01-01
2023,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q2,2,2,2,4,41,151.4,1195,1419.7,419.5,0.0,0.0,2023-04-01
2023,Vlaamse Overheid,eengezinswoning,Verbouwen of hergebruik,Q2,1,1,1,1,0,162.0,0,162.0,249.0,0.0,0.0,2023-04-01
2023,RVVB,eengezinswoning,Nieuwbouw,Q3,1,1,1,1,0,233.26,0,233.26,134.09,0.0,0.0,2023-07-01
2023,Provincie,meergezins- en kamerwoning,Nieuwbouw,Q2,1,1,1,5,8,247.0,188,798.6,439.5,0.0,0.0,2023-04-01
2023,Vlaamse Overheid,eengezinswoning,Nieuwbouw,Q4,1,1,1,1,0,293.22,0,260.01,190.23,0.0,0.0,2023-10-01
2023,RVVB,eengezinswoning,Verbouwen of hergebruik,Q2,2,2,2,2,0,306.32,0,306.32,173.21,0.0,0.0,2023-04-01
2023,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,3,3,3,5,39,324.67,793,1741.88,659.9,0.0,0.0,2023-04-01
2023,Vlaamse Overheid,eengezinswoning,Nieuwbouw,Q1,1,1,1,1,0,328.23,0,328.23,147.1,0.0,0.0,2023-01-01
2023,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,4,4,4,8,78,342.75,1684,2486.97,738.14,0.0,0.0,2023-10-01
2023,RVVB,meergezinswoning,Verbouwen of hergebruik,Q2,1,1,1,4,0,367.2,0,459.0,209.0,0.0,0.0,2023-04-01
2023,-,meergezins- en kamerwoning,Nieuwbouw,Q3,2,2,2,9,20,465.85,445,1118.12,385.2,0.0,0.0,2023-07-01
2023,RVVB,eengezinswoning,Verbouwen of hergebruik,Q1,2,2,2,2,0,489.35,0,594.7,339.35,0.0,0.0,2023-01-01
2023,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,5,5,5,13,68,498.42,2379,2763.28,973.66,0.0,0.0,2023-07-01
2023,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,4,4,4,6,275,558.5,4533,6413.95,1890.97,0.0,0.0,2023-04-01
2023,RVVB,meergezinswoning,Nieuwbouw,Q2,2,2,2,9,0,577.23,0,589.55,166.09,0.0,0.0,2023-04-01
2023,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,4,4,4,26,21,786.7,679,1899.99,762.4,0.0,0.0,2023-01-01
2023,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q1,3,3,3,9,92,853.12,2177,3568.73,1268.28,0.0,0.0,2023-01-01
2023,Provincie,meergezins- en kamerwoning,Nieuwbouw,Q3,2,2,2,17,46,1059.49,1150,2805.73,885.78,0.0,0.0,2023-07-01
2023,RVVB,eengezinswoning,Nieuwbouw,Q2,7,9,9,9,0,1403.49,0,1403.49,1148.05,0.0,0.0,2023-04-01
2023,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,17,17,17,42,1212,1511.25,8023,10584.37,4492.35,0.0,0.0,2023-07-01
2023,RVVB,meergezinswoning,Nieuwbouw,Q1,2,2,2,16,0,1640.3,0,1900.69,917.81,0.0,0.0,2023-01-01
2023,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q3,4,4,4,25,68,1709.6,1879,5801.68,2831.6,0.0,0.0,2023-07-01
2023,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q4,6,6,6,44,620,1838.64,13020,9591.64,6417.81,0.0,0.0,2023-10-01
2023,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,2,2,2,15,73,1859.12,1141,4491.25,1502.57,0.0,0.0,2023-01-01
2023,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,22,23,23,62,1007,2249.28,7809,11499.99,4082.64,0.0,0.0,2023-01-01
2023,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,20,20,20,139,1615,5503.17,7755,19727.15,6472.26,0.0,0.0,2023-04-01
2023,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,26,26,26,62,420,13225.49,8222,13224.68,4893.93,0.0,0.0,2023-10-01
2023,Provincie,meergezinswoning,Verbouwen of hergebruik,Q4,40,40,40,189,0,14925.89,0,18744.02,8306.02,0.0,0.0,2023-10-01
2023,Provincie,meergezinswoning,Verbouwen of hergebruik,Q1,44,47,47,187,0,17210.14,0,21882.13,10332.9,0.0,0.0,2023-01-01
2023,Provincie,eengezinswoning,Verbouwen of hergebruik,Q1,119,153,154,139,0,28659.17,0,43308.59,25312.36,0.0,0.0,2023-01-01
2023,Provincie,eengezinswoning,Nieuwbouw,Q4,102,181,181,178,0,33635.36,0,34140.94,152634.03,0.0,0.0,2023-10-01
2023,Provincie,meergezinswoning,Verbouwen of hergebruik,Q2,61,63,63,467,0,37511.74,0,53821.85,19273.8,0.0,0.0,2023-04-01
2023,Provincie,eengezinswoning,Verbouwen of hergebruik,Q2,135,170,170,153,0,38228.64,0,50897.4,37081.13,0.0,0.0,2023-04-01
2023,Provincie,meergezinswoning,Verbouwen of hergebruik,Q3,66,67,67,406,0,42960.07,0,54459.02,18904.98,0.0,0.0,2023-07-01
2023,Provincie,meergezinswoning,Nieuwbouw,Q4,46,50,50,472,0,47924.28,0,53365.97,20645.63,0.0,0.0,2023-10-01
2023,Provincie,eengezinswoning,Nieuwbouw,Q1,104,349,349,346,0,53277.83,0,58345.56,37622.17,0.0,0.0,2023-01-01
2023,Provincie,eengezinswoning,Verbouwen of hergebruik,Q3,154,230,230,213,0,57775.67,0,96511.16,70500.54,0.0,0.0,2023-07-01
2023,Provincie,eengezinswoning,Verbouwen of hergebruik,Q4,136,228,228,221,0,59679.82,0,54621.28,44338.87,0.0,0.0,2023-10-01
2023,Provincie,eengezinswoning,Nieuwbouw,Q3,156,369,369,365,0,79625.14,0,62809.11,42643.34,0.0,0.0,2023-07-01
2023,-,meergezinswoning,Verbouwen of hergebruik,Q4,211,223,223,869,0,81415.97,0,158359.16,45430.65,0.0,0.0,2023-10-01
2023,Provincie,eengezinswoning,Nieuwbouw,Q2,118,510,510,508,0,82580.12,0,111855.29,50115.89,0.0,0.0,2023-04-01
2023,Provincie,meergezinswoning,Nieuwbouw,Q2,86,127,127,1020,0,110589.52,0,120125.28,47660.68,0.0,0.0,2023-04-01
2023,Provincie,meergezinswoning,Nieuwbouw,Q1,74,110,110,942,0,118318.98,0,104774.03,41918.05,0.0,0.0,2023-01-01
2023,-,eengezinswoning,Nieuwbouw,Q4,324,573,573,566,0,118784.97,0,133617.58,75152.58,0.0,0.0,2023-10-01
2023,-,eengezinswoning,Nieuwbouw,Q2,321,662,662,654,0,121927.02,0,176365.47,74257.88,0.0,0.0,2023-04-01
2023,-,meergezinswoning,Verbouwen of hergebruik,Q1,203,221,221,1415,0,134774.61,0,157243.98,57017.88,0.0,0.0,2023-01-01
2023,-,eengezinswoning,Verbouwen of hergebruik,Q1,636,691,693,646,0,145878.13,0,141699.96,105300.58,0.0,0.0,2023-01-01
2023,-,eengezinswoning,Nieuwbouw,Q3,315,705,705,697,0,148218.74,0,190525.47,88806.41,0.0,0.0,2023-07-01
2023,-,meergezinswoning,Verbouwen of hergebruik,Q3,219,228,228,1446,0,152772.0,0,264085.14,95132.45,0.0,0.0,2023-07-01
2023,-,eengezinswoning,Verbouwen of hergebruik,Q4,721,827,827,758,0,154881.22,0,645397.52,124072.01,0.0,0.0,2023-10-01
2023,Provincie,meergezinswoning,Nieuwbouw,Q3,110,164,164,1531,0,163435.42,0,188220.55,89050.43,0.0,0.0,2023-07-01
2023,-,eengezinswoning,Nieuwbouw,Q1,256,570,570,562,0,169126.26,0,105124.06,69891.61,0.0,0.0,2023-01-01
2023,-,eengezinswoning,Verbouwen of hergebruik,Q2,670,727,729,667,0,177893.86,0,165841.93,131201.51,0.0,0.0,2023-04-01
2023,-,meergezinswoning,Verbouwen of hergebruik,Q2,248,256,256,1085,0,186410.56,0,344125.84,62746.58,0.0,0.0,2023-04-01
2023,-,meergezinswoning,Nieuwbouw,Q1,102,153,153,1656,0,193204.93,0,193930.78,77345.41,0.0,0.0,2023-01-01
2023,-,eengezinswoning,Verbouwen of hergebruik,Q3,620,688,689,632,0,220424.25,0,199240.07,116967.02,0.0,0.0,2023-07-01
2023,-,meergezinswoning,Nieuwbouw,Q2,169,210,210,2019,0,224195.85,0,227739.36,107426.79,0.0,0.0,2023-04-01
2023,-,meergezinswoning,Nieuwbouw,Q3,158,211,211,2242,0,233245.94,0,248763.15,127948.03,0.0,0.0,2023-07-01
2023,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q1,488,508,508,2547,0,286238.15,0,360878.57,149459.87,0.0,0.0,2023-01-01
2023,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q2,530,566,566,2658,0,298185.57,0,444795.97,139807.13,0.0,0.0,2023-04-01
2023,-,meergezinswoning,Nieuwbouw,Q4,137,186,186,2307,0,315359.45,0,240565.33,78652.67,0.0,0.0,2023-10-01
2023,Gemeente,meergezinswoning,Nieuwbouw,Q1,299,387,388,3559,0,369720.36,0,390324.38,169732.65,0.0,0.0,2023-01-01
2023,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q3,595,641,641,3401,0,406517.57,0,584257.95,187740.38,0.0,0.0,2023-07-01
2023,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q4,625,673,674,3750,0,406744.98,0,595914.79,186116.6,0.0,0.0,2023-10-01
2023,Gemeente,meergezinswoning,Nieuwbouw,Q2,394,506,506,4359,0,475075.69,0,823186.37,199780.16,0.0,0.0,2023-04-01
2023,Gemeente,eengezinswoning,Nieuwbouw,Q1,1737,2864,2864,2823,0,632860.67,0,587879.05,425137.92,0.0,0.0,2023-01-01
2023,Gemeente,eengezinswoning,Nieuwbouw,Q4,2112,3413,3413,3381,0,678955.61,0,750125.49,473189.72,0.0,0.0,2023-10-01
2023,Gemeente,meergezinswoning,Nieuwbouw,Q3,461,605,605,6232,0,700358.56,0,827467.87,288904.13,0.0,0.0,2023-07-01
2023,Gemeente,eengezinswoning,Nieuwbouw,Q3,2054,3859,3859,3818,0,776576.37,0,876703.3,537768.94,0.0,0.0,2023-07-01
2023,Gemeente,eengezinswoning,Nieuwbouw,Q2,2144,3875,3875,3834,0,814203.32,0,753737.78,579294.47,0.0,0.0,2023-04-01
2023,Gemeente,meergezinswoning,Nieuwbouw,Q4,429,546,546,5373,0,849191.66,0,1324754.92,262857.65,0.0,0.0,2023-10-01
2023,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q3,3888,4296,4296,4071,0,893930.76,0,1068520.41,892573.58,0.0,0.0,2023-07-01
2023,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q1,3818,4203,4209,4020,0,971432.03,0,992798.81,647424.29,0.0,0.0,2023-01-01
2023,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q4,3899,4307,4308,4082,0,1109773.84,0,1136889.28,800841.08,0.0,0.0,2023-10-01
2023,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q2,4121,4378,4379,4185,0,1402581.14,0,964240.46,661221.23,0.0,0.0,2023-04-01
2024,Gemeente,kamerwoning,Nieuwbouw,Q1,9,9,9,0,1400,0.0,29591,32292.12,6459.07,0.0,0.0,2024-01-01
2024,-,kamerwoning,Nieuwbouw,Q3,16,16,16,0,946,0.0,26453,81303.58,9869.49,0.0,0.0,2024-07-01
2024,Gemeente,kamerwoning,Verbouwen of hergebruik,Q1,43,43,43,0,1251,0.0,22138,24013.86,9312.67,0.0,0.0,2024-01-01
2024,-,kamerwoning,Verbouwen of hergebruik,Q3,49,53,53,0,741,0.0,19559,18605.93,9495.21,0.0,0.0,2024-07-01
2024,Gemeente,kamerwoning,Verbouwen of hergebruik,Q2,40,40,40,0,634,0.0,10518,11606.99,5161.17,0.0,0.0,2024-04-01
2024,-,kamerwoning,Verbouwen of hergebruik,Q2,23,24,24,0,576,0.0,8740,9788.05,4334.68,0.0,0.0,2024-04-01
2024,Gemeente,kamerwoning,Verbouwen of hergebruik,Q3,15,15,15,0,364,0.0,3620,4162.28,1837.93,0.0,0.0,2024-07-01
2024,-,kamerwoning,Nieuwbouw,Q2,5,5,5,0,122,0.0,3547,3375.95,1569.36,0.0,0.0,2024-04-01
2024,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,15,15,15,0,33,0.0,2977,2099.94,1288.54,0.0,0.0,2024-04-01
2024,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q1,11,11,11,0,37,0.0,2975,1576.78,857.39,0.0,0.0,2024-01-01
2024,-,kamerwoning,Verbouwen of hergebruik,Q1,6,6,6,0,64,0.0,2023,2249.74,572.16,0.0,0.0,2024-01-01
2024,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q3,9,9,9,0,68,0.0,1593,6067.23,3830.16,0.0,0.0,2024-07-01
2024,-,kamerwoning,Nieuwbouw,Q1,4,4,4,0,128,0.0,1477,2267.16,993.59,0.0,0.0,2024-01-01
2024,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,6,6,6,0,37,0.0,586,1567.34,797.84,0.0,0.0,2024-04-01
2024,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q3,7,7,7,0,17,0.0,444,1375.43,694.76,0.0,0.0,2024-07-01
2024,Provincie,kamerwoning,Nieuwbouw,Q2,1,1,1,0,12,0.0,343,343.0,414.93,0.0,0.0,2024-04-01
2024,-,eengezins- en kamerwoning,Nieuwbouw,Q3,1,3,3,0,9,0.0,287,668.86,273.94,0.0,0.0,2024-07-01
2024,Provincie,kamerwoning,Verbouwen of hergebruik,Q1,1,1,1,0,8,0.0,189,188.7,92.9,0.0,0.0,2024-01-01
2024,Gemeente,kamerwoning,Nieuwbouw,Q2,1,1,1,0,6,0.0,157,157.43,71.19,0.0,0.0,2024-04-01
2024,-,eengezins- en kamerwoning,Nieuwbouw,Q2,2,2,2,0,4,0.0,112,322.0,225.0,0.0,0.0,2024-04-01
2024,Gemeente,eengezins- en kamerwoning,Nieuwbouw,Q3,1,1,1,0,4,0.0,99,239.31,72.87,0.0,0.0,2024-07-01
2024,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q1,1,1,1,0,1,0.0,11,143.9,112.0,0.0,0.0,2024-01-01
2024,-,andere,Nieuwbouw,Q1,1,1,1,0,0,0.0,0,752.96,297.24,0.0,0.0,2024-01-01
2024,-,andere,Verbouwen of hergebruik,Q1,1,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-01-01
2024,Gemeente,andere,Nieuwbouw,Q3,1,1,1,0,0,0.0,0,752.96,297.24,0.0,0.0,2024-07-01
2024,Gemeente,-,-,Q1,2713,43396,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-01-01
2024,Gemeente,-,Sloop,Q1,2053,3222,3222,0,0,0.0,0,0.0,0.0,1770694.32,8524128.86,2024-01-01
2024,-,-,-,Q1,892,12764,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-01-01
2024,-,-,Sloop,Q1,461,787,787,0,0,0.0,0,0.0,0.0,1375216.08,3935559.41,2024-01-01
2024,Provincie,-,Sloop,Q1,77,113,113,0,0,0.0,0,0.0,0.0,62629.46,1776823.11,2024-01-01
2024,Provincie,-,-,Q1,27,1079,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-01-01
2024,Gemeente,-,Verbouwen of hergebruik,Q1,18,23,23,0,0,0.0,0,41476.25,22667.59,0.0,0.0,2024-01-01
2024,Gemeente,-,Nieuwbouw,Q1,8,10,10,0,0,0.0,0,21760.87,10724.57,0.0,0.0,2024-01-01
2024,Vlaamse Overheid,-,Sloop,Q1,7,10,10,0,0,0.0,0,0.0,0.0,9553.82,63789.17,2024-01-01
2024,-,-,Verbouwen of hergebruik,Q1,7,7,7,0,0,0.0,0,13665.9,7618.91,0.0,0.0,2024-01-01
2024,-,-,Nieuwbouw,Q1,1,1,1,0,0,0.0,0,811.0,596.0,0.0,0.0,2024-01-01
2024,Provincie,-,Nieuwbouw,Q1,1,1,1,0,0,0.0,0,293.63,141.26,0.0,0.0,2024-01-01
2024,Vlaamse Overheid,-,-,Q1,0,8,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-01-01
2024,Gemeente,-,-,Q2,2564,39657,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-04-01
2024,Gemeente,-,Sloop,Q2,2086,3288,3288,0,0,0.0,0,0.0,0.0,837321.61,4649367.5,2024-04-01
2024,-,-,-,Q2,1007,19381,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-04-01
2024,-,-,Sloop,Q2,892,1593,1593,0,0,0.0,0,0.0,0.0,591621.57,4299846.91,2024-04-01
2024,Provincie,-,Sloop,Q2,47,99,99,0,0,0.0,0,0.0,0.0,83368.54,524354.08,2024-04-01
2024,Gemeente,-,Verbouwen of hergebruik,Q2,18,19,19,0,0,0.0,0,24513.67,10343.42,0.0,0.0,2024-04-01
2024,Provincie,-,-,Q2,9,224,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-04-01
2024,-,-,Verbouwen of hergebruik,Q2,9,11,11,0,0,0.0,0,15611.5,14198.17,0.0,0.0,2024-04-01
2024,-,-,Nieuwbouw,Q2,8,10,10,0,0,0.0,0,39461.1,19148.16,0.0,0.0,2024-04-01
2024,Gemeente,-,Nieuwbouw,Q2,5,5,5,0,0,0.0,0,15751.48,7825.74,0.0,0.0,2024-04-01
2024,Vlaamse Overheid,-,Sloop,Q2,3,12,12,0,0,0.0,0,0.0,0.0,2935.4,15862.9,2024-04-01
2024,Vlaamse Overheid,-,-,Q2,0,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-04-01
2024,-,-,Sloop,Q3,2151,3602,3602,0,0,0.0,0,0.0,0.0,1484197.21,6949720.86,2024-07-01
2024,-,-,-,Q3,1786,41626,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-07-01
2024,Gemeente,-,-,Q3,1039,14408,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-07-01
2024,Gemeente,-,Sloop,Q3,592,849,849,0,0,0.0,0,0.0,0.0,170988.2,839734.43,2024-07-01
2024,-,-,Nieuwbouw,Q3,16,17,17,0,0,0.0,0,50013.67,24103.71,0.0,0.0,2024-07-01
2024,-,-,Verbouwen of hergebruik,Q3,14,14,15,0,0,0.0,0,13279.17,8239.6,0.0,0.0,2024-07-01
2024,Gemeente,-,Verbouwen of hergebruik,Q3,8,8,8,0,0,0.0,0,9188.9,3470.87,0.0,0.0,2024-07-01
2024,Provincie,-,Sloop,Q3,7,11,11,0,0,0.0,0,0.0,0.0,5812.16,21240377.88,2024-07-01
2024,Vlaamse Overheid,-,Sloop,Q3,3,4,4,0,0,0.0,0,0.0,0.0,5881.0,56210.0,2024-07-01
2024,Gemeente,-,Nieuwbouw,Q3,3,3,3,0,0,0.0,0,8262.2,4880.0,0.0,0.0,2024-07-01
2024,Provincie,-,-,Q3,1,17,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-07-01
2024,Provincie,-,Nieuwbouw,Q3,1,1,1,0,0,0.0,0,257.0,215.0,0.0,0.0,2024-07-01
2024,Vlaamse Overheid,-,-,Q3,0,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2024-07-01
2024,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q3,1,1,1,1,88,37.02,2009,2177.04,888.09,0.0,0.0,2024-07-01
2024,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,1,1,1,2,4,64.53,89,170.0,88.0,0.0,0.0,2024-01-01
2024,-,meergezins- en kamerwoning,Nieuwbouw,Q2,1,1,1,1,364,94.5,11205,22435.6,3295.5,0.0,0.0,2024-04-01
2024,Provincie,eengezinswoning,Nieuwbouw,Q3,1,1,1,1,0,158.0,0,158.0,192.0,0.0,0.0,2024-07-01
2024,Provincie,eengezinswoning,Verbouwen of hergebruik,Q3,1,1,1,1,0,177.7,0,177.7,131.82,0.0,0.0,2024-07-01
2024,Provincie,meergezinswoning,Nieuwbouw,Q2,1,1,1,2,0,190.31,0,201.71,89.75,0.0,0.0,2024-04-01
2024,Provincie,meergezinswoning,Verbouwen of hergebruik,Q2,1,1,1,8,0,327.98,0,500.0,142.2,0.0,0.0,2024-04-01
2024,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,3,3,3,8,24,364.78,693,1048.32,390.93,0.0,0.0,2024-01-01
2024,-,meergezins- en kamerwoning,Nieuwbouw,Q1,3,3,3,12,161,431.29,4674,5792.24,1236.33,0.0,0.0,2024-01-01
2024,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q2,3,3,3,12,193,503.93,4714,6946.0,1413.9,0.0,0.0,2024-04-01
2024,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,6,6,6,15,111,672.92,2313,4841.5,1322.13,0.0,0.0,2024-04-01
2024,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,6,6,6,20,63,773.96,1733,3082.68,1287.42,0.0,0.0,2024-07-01
2024,Provincie,eengezinswoning,Verbouwen of hergebruik,Q2,10,10,10,8,0,1266.97,0,2394.99,1697.37,0.0,0.0,2024-04-01
2024,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q1,4,4,4,28,272,1633.73,7512,10747.8,3029.42,0.0,0.0,2024-01-01
2024,Provincie,eengezinswoning,Nieuwbouw,Q2,8,8,8,8,0,1772.78,0,1699.75,1204.77,0.0,0.0,2024-04-01
2024,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,14,16,16,42,300,1822.34,5096,7856.59,2795.26,0.0,0.0,2024-01-01
2024,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,7,7,7,57,86,2405.9,2153,593408.88,2123.27,0.0,0.0,2024-07-01
2024,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,10,10,10,32,198,5657.93,5198,10128.82,3415.42,0.0,0.0,2024-04-01
2024,Provincie,eengezinswoning,Nieuwbouw,Q1,30,35,35,35,0,6168.12,0,6208.66,4337.9,0.0,0.0,2024-01-01
2024,-,meergezins- en kamerwoning,Nieuwbouw,Q3,5,5,5,119,371,9298.24,9249,23027.6,4132.39,0.0,0.0,2024-07-01
2024,Provincie,eengezinswoning,Verbouwen of hergebruik,Q1,59,67,67,65,0,12494.36,0,12511.83,8437.23,0.0,0.0,2024-01-01
2024,Provincie,meergezinswoning,Verbouwen of hergebruik,Q1,23,23,23,153,0,15363.17,0,16742.01,5808.77,0.0,0.0,2024-01-01
2024,Provincie,meergezinswoning,Nieuwbouw,Q1,12,19,19,249,0,23563.45,0,19726.74,8866.14,0.0,0.0,2024-01-01
2024,Gemeente,meergezinswoning,Nieuwbouw,Q3,60,65,65,694,0,101408.66,0,92749.71,24667.8,0.0,0.0,2024-07-01
2024,-,meergezinswoning,Verbouwen of hergebruik,Q1,210,223,223,794,0,114744.7,0,187601.15,51606.87,0.0,0.0,2024-01-01
2024,-,meergezinswoning,Verbouwen of hergebruik,Q2,292,306,306,1295,0,147754.59,0,268510.72,100982.42,0.0,0.0,2024-04-01
2024,Gemeente,eengezinswoning,Nieuwbouw,Q3,572,759,759,753,0,153963.62,0,170132.71,112743.06,0.0,0.0,2024-07-01
2024,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q3,145,153,153,949,0,163744.55,0,122148.4,128091.6,0.0,0.0,2024-07-01
2024,-,eengezinswoning,Nieuwbouw,Q1,285,534,534,527,0,178347.02,0,214365.94,114572.75,0.0,0.0,2024-01-01
2024,-,eengezinswoning,Verbouwen of hergebruik,Q1,681,742,742,698,0,194294.69,0,165338.64,115446.64,0.0,0.0,2024-01-01
2024,-,eengezinswoning,Nieuwbouw,Q2,515,1039,1039,1023,0,234314.37,0,193775.01,112568.28,0.0,0.0,2024-04-01
2024,-,eengezinswoning,Verbouwen of hergebruik,Q2,1006,1204,1204,1122,0,255802.64,0,268103.44,194326.58,0.0,0.0,2024-04-01
2024,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q2,549,583,583,2653,0,282620.5,0,419717.12,155134.05,0.0,0.0,2024-04-01
2024,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q3,1329,1402,1402,1338,0,324666.79,0,311517.56,199049.9,0.0,0.0,2024-07-01
2024,Gemeente,meergezinswoning,Nieuwbouw,Q2,294,339,339,2474,0,349084.42,0,324993.41,170897.39,0.0,0.0,2024-04-01
